"Claim_Flag","Kids_Drive","Age","Kids_Home","Year_at_Job","Income","Single_Parent","Home_Val","Marital_Status","Gender","Education","Occupation","Travel_Time","Car_Use","Car_Value","Time_in_Force","Car_Type","Old_Claim","Claim_Freq","License_Revoked","Vehicle_Record_Points","Car_Age","Urbanicity"
"0",0,0.353846153846154,0,0.478260869565217,0.0918916709805738,0,0,0,0,0.5,0.142857142857143,0.160583941605839,1,0.137016412661196,0,0.8,0.146396198958571,0.2,0,0.153846153846154,0.428571428571429,1
"0",0,0.523076923076923,0,0.565217391304348,0.444911860065935,0,0.505619678249417,0,0,1,0.571428571428571,0.27007299270073,1,0.31257327080891,0,0,0,0,0,0,0.5,0
"0",0,0.584615384615385,0,0.478260869565217,0.193463749557257,0,0.272040999365174,1,1,0.5,0.714285714285714,0.408759124087591,1,0.183177022274326,0.208333333333333,0,0,0,0,0,0.392857142857143,1
"0",0,0.6,0,0.304347826086957,0.124750020434297,0,0.195639355595166,1,0,0.75,0.571428571428571,0,1,0.262016412661196,0.208333333333333,0,0,0,0,0,0.464285714285714,1
"0",0,0.6,0,0.478260869565217,0.23149061384628,0,0.256518261977539,1,1,0.5,0,0.116788321167883,0,0.0624267291910903,0,0.4,0.0169889720707611,0.4,0,0.461538461538462,0.392857142857143,1
"0",0,0.276923076923077,0,0.478260869565217,0.140492602784514,0,0,0,1,0.75,0.571428571428571,0.226277372262774,1,0.243405627198124,0,1,0.0133071514981503,0.4,0,0.230769230769231,0.535714285714286,1
"0",0,0.307692307692308,0,0.478260869565217,0.287126392937907,0,0.302173770617724,1,1,0.75,0.857142857142857,0.138686131386861,1,0.180246189917937,0.25,0,0.555691919280467,0.6,1,0.307692307692308,0.607142857142857,1
"0",0,0.4,0,0.391304347826087,0.207683295643408,0,0.246158851077962,1,1,0.5,0,0.0948905109489051,0,0.3207796014068,0.5,0.2,0,0,0,0,0.5,1
"0",0.25,0.4,0.2,0.391304347826087,0.0893578181620031,0,0.181480025573772,1,0,0.75,0.571428571428571,0.423357664233577,1,0.295867526377491,0,0,0,0,0,0.153846153846154,0.5,1
"0",0,0.415384615384615,0.2,0,0,0,0.0792628789470474,1,0,0.5,0.428571428571429,0.153284671532847,1,0.100381008206331,0,0.8,0,0,0,0.230769230769231,0.25,1
"0",0,0.415384615384615,0,0.478260869565217,0.361172111271558,0,0.355178349949508,0,1,0.75,0.857142857142857,0.0218978102189781,0,0.419841735052755,0.625,0.2,0.215544295807984,0.2,0,0,0.0357142857142857,1
"0",0,0.476923076923077,0,0.608695652173913,0.145843664005667,0,0.312037294331072,1,1,0.5,0.714285714285714,0.313868613138686,1,0.290445486518171,0,1,0,0,0,0,0.464285714285714,1
"0",0.25,0.692307692307692,0.4,0.739130434782609,0.114042448846143,0,0.190916566698521,1,0,0.75,0.714285714285714,0.218978102189781,1,0.283851113716295,0,0.6,0,0,0,0,0.75,1
"0",0.75,0.369230769230769,0.6,0.391304347826087,0.20574884886794,0,0.279767350968392,1,0,0.25,0,0.35036496350365,0,0.169255568581477,0.166666666666667,0.6,0,0,1,0,0.214285714285714,0
"0",0,0.553846153846154,0,0.347826086956522,0.241288178078086,0,0.275650018864046,1,1,0.75,0.571428571428571,0.0656934306569343,1,0.177754982415006,0,0,0,0,0,0.307692307692308,0.607142857142857,1
"0",0,0.323076923076923,0,0.695652173913043,0.117946761845081,0,0.179345112630778,1,0,0.5,0,0.175182481751825,1,0.324443141852286,0,0.8,0,0,0,0,0.357142857142857,1
"0",0,0.492307692307692,0,0.434782608695652,0.13278751055772,0,0.248806594960702,1,1,0.5,0.714285714285714,0.138686131386861,1,0.142438452520516,0.333333333333333,0.4,0,0,0,0.0769230769230769,0.0357142857142857,1
"0",0,0.476923076923077,0,0.521739130434783,0.175078331471542,0,0.228210897770428,1,1,0.25,0.142857142857143,0.153284671532847,1,0.345838218053927,0.708333333333333,0,0.167014394165191,0.8,0,0.230769230769231,0.321428571428571,1
"0",0,0.384615384615385,0,0.260869565217391,0.0341688690297796,0,0,0,1,0,0.142857142857143,0,1,0.0879249706916764,0,0,0,0,0,0,0.0357142857142857,0
"0",0,0.215384615384615,0.4,0.478260869565217,0.0714546494836934,0,0.186582354549172,1,0,0.25,0.142857142857143,0.45985401459854,1,0.324003516998828,0.125,0.8,0,0,0,0.0769230769230769,0.0357142857142857,0
"0",0,0.461538461538462,0,0.434782608695652,0.286052911206168,0,0.346262546849478,0,0,0.5,0.857142857142857,0.255474452554745,1,0.213657678780774,0.5,0.8,0,0,0,0,0.25,1
"0",0.25,0.276923076923077,0.6,0.521739130434783,0.0801869057025311,0,0.161698758135826,1,0,0,0.142857142857143,0.0510948905109489,1,0.308616647127784,0,0,0,0,0,0.0769230769230769,0.285714285714286,1
"0",0,0.430769230769231,0,0.608695652173913,0.122033621229872,0,0.23208762857485,1,0,0.75,0.571428571428571,0,0,0.268171160609613,0.125,0.4,0.651559513999684,0.2,0,0.307692307692308,0.321428571428571,1
"0",0,0.307692307692308,0.4,0.521739130434783,0.068882652644198,1,0,0,0,0.25,0.142857142857143,0.240875912408759,1,0.141559202813599,0,0.8,0,0,0,0,0.0357142857142857,0
"0",0,0.461538461538462,0,0.347826086956522,0.201269650982209,0,0.277739748464331,1,0,0.75,0.571428571428571,0.277372262773723,1,0.274618991793669,0.125,0.6,0,0,0,0,0.571428571428571,0
"0",0,0.369230769230769,0,0.434782608695652,0.215006947660954,0,0.258736764104545,0,0,0.5,0.714285714285714,0.226277372262774,1,0.0586166471277843,0.375,0.8,0.119273454073671,0.4,0,0.461538461538462,0.357142857142857,1
"0",0,0.338461538461538,0,0.608695652173913,0.0703893414707245,0,0.123898373625579,1,1,0.25,0.142857142857143,0.175182481751825,1,0.102432590855803,0.208333333333333,0.4,0,0,0,0.0769230769230769,0.428571428571429,1
"0",0,0.507692307692308,0,0.347826086956522,0.0601013541127428,0,0.139982514046372,1,0,0,0.142857142857143,0.138686131386861,0,0.300263774912075,0.416666666666667,0.4,0,0,0,0.0769230769230769,0.0357142857142857,1
"0",0,0.276923076923077,0.2,0.434782608695652,0.0642209083726126,1,0,0,1,0.25,0.142857142857143,0.218978102189781,0,0.156506447831184,0.25,0.4,0,0,0,0,0.25,1
"0",0,0.446153846153846,0.4,0.521739130434783,0.176734871808844,0,0.237925316452836,1,0,0.75,0.571428571428571,0.116788321167883,1,0.161049237983587,0,0.8,0,0,0,0,0.357142857142857,1
"0",0,0.492307692307692,0,0.434782608695652,0.107928507206495,0,0.180206984892949,1,1,0.25,0,0.313868613138686,0,0.101992966002345,0.375,0.4,0.130389045707173,0.4,0,0.461538461538462,0.0357142857142857,1
"0",0,0.323076923076923,0,0.478260869565217,0.145843664005667,0,0.181480025573772,0,1,0.25,1,0.467153284671533,1,0.185082063305979,0,0,0,0,0,0.0769230769230769,0.285714285714286,0
"0",0,0.369230769230769,0,0.478260869565217,0.135629240116612,0,0,0,0,0,0.142857142857143,0.343065693430657,1,0.131887456037515,0.208333333333333,0.6,0,0,0,0,0.0357142857142857,0
"0",0,0.461538461538462,0,0.304347826086957,0.0727379233305179,0,0.152339028693682,1,0,0,0.142857142857143,0.277372262773723,1,0.199003516998828,0.208333333333333,0.8,0,0,1,0.307692307692308,0.0357142857142857,1
"0",0,0.307692307692308,0,0.304347826086957,0.19157289594856,0,0.238913702074593,1,0,0.5,0.857142857142857,0.364963503649635,1,0.197245017584994,0.208333333333333,0,0.134123463716535,0.6,0,0.384615384615385,0.142857142857143,1
"0",0,0.384615384615385,0,0.347826086956522,0.150843255319729,0,0,0,1,0.25,0.142857142857143,0.0875912408759124,0,0.438012895662368,0,0.2,0,0,0,0.230769230769231,0.0357142857142857,0
"0",0,0.461538461538462,0,0.608695652173913,0.0669563795874997,0,0.199125250485156,1,0,0.25,0.428571428571429,0.496350364963504,1,0.103458382180539,0.375,0.6,0,0,0,0,0.321428571428571,0
"0",0,0.415384615384615,0.4,0.695652173913043,0.0886739503582813,0,0.226923172503225,1,1,0,0.142857142857143,0.321167883211679,1,0.0630128956623681,0.375,0,0,0,0,0.0769230769230769,0.178571428571429,1
"0",0.25,0.584615384615385,0.2,0,0,1,0,0,0,0.5,0.428571428571429,0.116788321167883,1,0.253810082063306,0.208333333333333,0.8,0.0970773357645037,0.2,0,0.461538461538462,0.321428571428571,1
"0",0,0.553846153846154,0,0.521739130434783,0.0669972481813476,0,0.188384040339688,1,1,0.25,0,0.394160583941606,0,0.129689331770223,0.541666666666667,0,0.0264214457282115,0.2,0,0,0.285714285714286,1
"0",0,0.430769230769231,0,0.173913043478261,0.398515107756859,0,0.403469177053188,1,1,0.75,0.571428571428571,0.335766423357664,0,0.0764947245017585,0.125,0.4,0,0,0,0,0.357142857142857,1
"0",0,0.492307692307692,0.2,0.434782608695652,0.23057788191701,0,0.348869625723781,1,0,0.5,0.714285714285714,0.218978102189781,1,0.198710433763189,0.25,0.8,0.168171537773726,0.2,0,0,0.357142857142857,1
"0",0,0.538461538461538,0.2,0.521739130434783,0.257003514699071,0,0.370109185547656,1,0,0.75,0.571428571428571,0.284671532846715,1,0.0791324736225088,0.0833333333333333,0.6,0,0,0,0,0.0357142857142857,1
"0",0,0.507692307692308,0.2,0.652173913043478,0.244154428793287,0,0.295889897230487,1,1,0.75,0.857142857142857,0.131386861313869,0,0.0718053927315358,0.375,0.4,0,0,0,0,0.821428571428571,1
"0",0,0.446153846153846,0.4,0.521739130434783,0.170141405334714,1,0.229838627691515,0,1,0.25,0,0.248175182481752,0,0.157385697538101,0.25,0,0,0,0,0,0.0357142857142857,1
"0",0,0.476923076923077,0,0.521739130434783,0.258218674222816,0,0.28713675416421,0,1,0.25,0.714285714285714,0.277372262773723,0,0.286781946072685,0,1,0.0606623770534916,0.2,0,0.0769230769230769,0.464285714285714,1
"0",0.25,0.415384615384615,0.4,0.695652173913043,0.197141923003569,0,0.325449969614202,1,1,0.5,0,0.255474452554745,0,0.31784876905041,0,0,0,0,0,0,0.25,1
"0",0,0.492307692307692,0,0.478260869565217,0.381745361414598,0,0.379611242519333,0,0,1,0.571428571428571,0.306569343065693,0,0.39390386869871,0.375,0.4,0,0,0,0.153846153846154,0.607142857142857,1
"0",0,0.507692307692308,0,0,0,0,0,0,0,0.25,0.428571428571429,0.364963503649635,1,0.268317702227433,0.25,0,0,0,0,0.0769230769230769,0.0357142857142857,0
"0",0,0.261538461538462,0.2,0.478260869565217,0.234822766531346,1,0.272551571137784,0,1,0.5,0.857142857142857,0.554744525547445,1,0.174677608440797,0.666666666666667,0,0,0,0,0.0769230769230769,0.178571428571429,0
"0",0,0.630769230769231,0,0.347826086956522,0.145843664005667,0,0.29583906596994,1,0,0.5,0,0.262773722627737,0,0.454718640093787,0,0,0,0,0,0.153846153846154,0.321428571428571,1
"0",0,0.446153846153846,0.4,0.478260869565217,0.243792060594502,0,0.271025503737792,1,1,0.5,0.714285714285714,0.182481751824818,1,0.197098475967175,0.375,0,0,0,0,0,0.285714285714286,1
"0",0,0.538461538461538,0,0.565217391304348,0.0876195406370052,0,0.220377235728276,0,0,0,0,0.299270072992701,1,0.0161195779601407,0.208333333333333,0.8,0,0,1,0.153846153846154,0.214285714285714,0
"0",0,0.307692307692308,0,0.478260869565217,0.218663324523881,0,0.265643038037597,1,1,0.5,0,0.0291970802919708,0,0.1957796014068,0.125,0,0.0454441853533671,0.8,0,0.0769230769230769,0.535714285714286,1
"0",0,0.6,0,0.521739130434783,0.151685148352996,0,0.277513831750787,1,0,0.5,0,0.277372262773723,0,0.379542790152403,0.541666666666667,1,0,0,0,0,0.464285714285714,1
"0",0.5,0.384615384615385,0.4,0.347826086956522,0.145843664005667,0,0,1,1,0,1,0.277372262773723,0,0.0637456037514654,0,0.4,0.165138418921051,0.2,0,0.384615384615385,0.214285714285714,0
"0",0,0.584615384615385,0,0.478260869565217,0.288156281502874,0,0,0,1,0.75,0.571428571428571,0,1,0.234173505275498,0.208333333333333,0,0,0,1,0.153846153846154,0.642857142857143,1
"0",0,0.538461538461538,0,0.434782608695652,0.151412691060676,0,0,0,0,0.75,0.571428571428571,0.0948905109489051,1,0.156213364595545,0,0.8,0.171257254063152,0.2,0,0.461538461538462,0.5,1
"0",0,0.292307692307692,0,0.478260869565217,0.0374901234231534,0,0,0,0,0.25,1,0.160583941605839,0,0.0908558030480656,0.208333333333333,0.8,0.178428037940284,0.4,0,0.230769230769231,0.0357142857142857,1
"0",0,0.246153846153846,0.6,0.608695652173913,0.0597880282265755,0,0.145463253516958,1,0,0,0,0.211678832116788,1,0.0845545134818288,0,0.8,0,0,1,0.0769230769230769,0.0357142857142857,1
"0",0,0.415384615384615,0,0.434782608695652,0.26688009154565,0,0,0,1,0.5,0,0.277372262773723,0,0.376318874560375,0,0.2,0.0838753791398566,0.4,0,0.307692307692308,0.285714285714286,1
"0",0,0.430769230769231,0,0,0,0,0.118030186991264,1,0,0.5,0.428571428571429,0.167883211678832,1,0.185961313012896,0.125,0.6,0.621175728036187,0.4,1,0.153846153846154,0.285714285714286,1
"0",0.25,0.338461538461538,0.4,0.608695652173913,0.228692477454159,0,0.264493121965656,1,0,0.5,0,0.167883211678832,0,0.180246189917937,0.0833333333333333,0.8,0.190244928730473,0.4,0,0,0.357142857142857,1
"0",0.25,0.6,0.2,0.608695652173913,0.0485518894913222,0,0.130512085414591,1,0,0.5,0.428571428571429,0.197080291970803,1,0.173505275498241,0,0.8,0.121202026754563,0.2,0,0.230769230769231,0.285714285714286,0
"0",0.5,0.538461538461538,0.4,0.608695652173913,0.171359289431382,0,0.258667859506914,1,0,0.5,0.142857142857143,0.576642335766423,1,0.0657971864009379,0.666666666666667,0.6,0,0,1,0,0.357142857142857,0
"0",0,0.492307692307692,0,0.608695652173913,0.114453859357546,0,0.19905408672039,1,0,0.75,0.571428571428571,0.131386861313869,1,0.124560375146542,0.125,0.8,0,0,0,0,0.5,0
"0",0,0.523076923076923,0,0,0,0,0.123701826084796,1,1,0,1,0.197080291970803,1,0.0509964830011723,0.208333333333333,0,0,0,0,0,0.0357142857142857,0
"0",0,0.323076923076923,0,0.608695652173913,0.145843664005667,0,0.159349224314964,0,0,0.5,0.857142857142857,0.211678832116788,1,0.129982415005862,0.208333333333333,0.8,0.0116240335220997,0.4,0,0,0.321428571428571,1
"0",0,0.553846153846154,0,0.565217391304348,0.101612947170531,0,0.184444052855474,0,1,0,0,0.167883211678832,0,0.0762016412661196,0.125,0.4,0,0,0,0,0.0357142857142857,0
"0",0,0.430769230769231,0.4,0.608695652173913,0.120265373402719,0,0.15962371312192,1,1,1,0.285714285714286,0.0437956204379562,1,0.0644783118405627,0.375,0.4,0.129757876466154,0.2,0,0,0,1
"0",0,0.4,0,0.521739130434783,0.233637577309757,0,0.322752524054482,1,1,0.75,0.571428571428571,0.226277372262774,0,0.0615474794841735,0.5,0.4,0,0,0,0.153846153846154,0.678571428571429,1
"0",0,0.476923076923077,0,0.304347826086957,0.394945917227475,0,0.475516276169627,0,0,1,0.285714285714286,0.124087591240876,1,0.33147713950762,0.0833333333333333,0.8,0,0,0,0.307692307692308,0.0357142857142857,1
"0",0,0.430769230769231,0.2,0.478260869565217,0,0,0.0795915877652545,1,0,0.75,0.428571428571429,0.102189781021898,1,0.0167057444314185,0.125,0.6,0.0389045707172537,0.4,0,0.0769230769230769,0.464285714285714,1
"0",0,0.415384615384615,0,0.478260869565217,0.387698553251778,0,0,0,0,1,0.571428571428571,0.0072992700729927,1,0.334994138335287,0.208333333333333,0,0,0,0,0,0.285714285714286,1
"0",0,0.384615384615385,0,0.565217391304348,0.4284036727243,0,0,0,0,0.75,0.714285714285714,0.291970802919708,1,0.233147713950762,0.25,0,0,0,0,0,0.535714285714286,1
"0",0,0.415384615384615,0,0.478260869565217,0.108568781843446,0,0.153966758614769,0,0,0.75,0.571428571428571,0.291970802919708,1,0.242672919109027,0.291666666666667,0.8,0,0,0,0,0.535714285714286,1
"0",0,0.4,0.2,0.521739130434783,0.321439664332616,1,0,0,0,0.5,0,0.0875912408759124,0,0.398593200468933,0,0.8,0,0,0,0,0.25,0
"0",0,0.615384615384615,0,0.521739130434783,0.170239489959949,0,0.181480025573772,1,0,0.5,0.714285714285714,0.0948905109489051,1,0.284876905041032,0.208333333333333,0,0,0,0,0,0.285714285714286,1
"0",0,0.353846153846154,0,0.608695652173913,0.199893741655995,0,0,0,1,0.5,0.857142857142857,0.226277372262774,1,0.164712778429074,0.208333333333333,0,0.0582078300050844,0.2,0,0.307692307692308,0.25,1
"0",0,0.353846153846154,0.4,0.608695652173913,0.138612647467509,0,0.148845226718718,1,0,0,0,0.131386861313869,0,0.184642438452521,0.208333333333333,0.6,0,0,0,0.230769230769231,0.0357142857142857,1
"0",0.25,0.384615384615385,0.4,0.434782608695652,0.0873416341988393,0,0.187879116484917,1,0,0.25,0.142857142857143,0.109489051094891,1,0.121629542790152,0.375,0.8,0,0,0,0,0.0357142857142857,0
"0",0,0.461538461538462,0,0.565217391304348,0.724809961038607,0,0,0,1,1,0.571428571428571,0.343065693430657,0,0.476553341148886,0,0.2,0.0233532619177025,0.6,0,0.461538461538462,0.821428571428571,1
"0",0,0.492307692307692,0,0.565217391304348,0.206312835463041,0,0.290839529099202,1,0,0.5,0.857142857142857,0.233576642335766,1,0.0836752637749121,0.5,0,0,0,0,0,0.428571428571429,1
"0",0,0.415384615384615,0,0.347826086956522,0.264564204560935,0,0.31430436855149,0,0,0.75,0.571428571428571,0.0875912408759124,1,0.241207502930832,0.125,0.8,0.0626786121289689,0.2,0,0.307692307692308,0.535714285714286,1
"0",0,0.292307692307692,0.6,0.565217391304348,0.17674849467346,0,0.211631999746973,1,0,0,0.142857142857143,0.284671532846715,1,0.146395076201641,0,0.8,0,0,0,0.230769230769231,0.285714285714286,1
"0",0.25,0.415384615384615,0.4,0.478260869565217,0.065727597199139,0,0.178241509485113,1,0,0,0,0.255474452554745,1,0.0973036342321219,0.25,0.8,0,0,0,0,0.0357142857142857,0
"0",0,0.507692307692308,0,0.565217391304348,0.0907882189466801,0,0.174963457971584,0,0,0.5,0,0.291970802919708,0,0.290445486518171,0.125,0.8,0.640917299296948,0.2,0,0.307692307692308,0.357142857142857,1
"0",0,0.215384615384615,0.6,0,0.145843664005667,0,0.0894539818950346,1,0,0.5,0.428571428571429,0.124087591240876,1,0.0439624853458382,0,0.8,0,0,0,0,0.321428571428571,0
"0",0,0.476923076923077,0,0.434782608695652,0.0415470125057897,0,0.164619861241955,1,0,0.75,0.428571428571429,0.416058394160584,1,0.101113716295428,0.125,0.6,0,0,0,0.0769230769230769,0.535714285714286,1
"0",0.25,0.384615384615385,0.6,0.695652173913043,0.103626406560772,0,0.214788056235188,1,0,1,0.714285714285714,0.182481751824818,1,0.143610785463072,0.208333333333333,0.8,0.0929046057822115,0.2,0,0.153846153846154,0.0357142857142857,1
"0",0,0.507692307692308,0,0.608695652173913,0.259259461079476,0,0.315100724966734,1,1,0.75,0.857142857142857,0.474452554744526,0,0.120457209847597,0.208333333333333,0.4,0.0989708434875607,0.6,0,0,0.535714285714286,1
"0",0,0.523076923076923,0,0.652173913043478,0.0994578099882843,0,0.154781188367097,1,1,0,0,0.182481751824818,0,0.186254396248535,0,0,0,0,0,0,0.285714285714286,1
"0",0,0.6,0,0.608695652173913,0.221202626488298,0,0.334632354436214,0,1,0.5,0.857142857142857,0.291970802919708,0,0.552315357561547,0.333333333333333,0.2,0,0,0,0.230769230769231,0.285714285714286,1
"0",0,0.0615384615384615,0,0.304347826086957,0.0543089120780318,0,0.119413926861723,0,0,0.25,0,0.102189781021898,0,0.20369284876905,0.125,0.8,0.0727247225485211,0.2,0,0.384615384615385,0.321428571428571,1
"0",0.25,0.369230769230769,0.4,0.260869565217391,0.14756014494728,0,0.204188044035686,1,1,0,0,0.437956204379562,1,0.225967174677608,0.375,1,0,0,0,0.0769230769230769,0.0357142857142857,0
"0",0,0.492307692307692,0,0.478260869565217,0,0,0,1,0,0.25,1,0.145985401459854,0,0.0703399765533411,0,0.8,0,0,0,0,0.357142857142857,0
"0",0,0.261538461538462,0.6,0.304347826086957,0.062389995368226,1,0.142759030455832,0,1,0,0.142857142857143,0.102189781021898,1,0.0819167643610785,0.208333333333333,0.4,0,0,0,0,0.178571428571429,0
"0",0,0.538461538461538,0,0.478260869565217,0.339345557583849,0,0.373272019537277,1,1,0.75,0.571428571428571,0.233576642335766,1,0.539126611957796,0.25,0,0,0,0,0.0769230769230769,0.357142857142857,1
"0",0,0.523076923076923,0,0.304347826086957,0.317148461978585,0,0,0,1,0.5,0,0.116788321167883,0,0.366647127784291,0,0.2,0.0466188614408191,0.2,0,0.0769230769230769,0.285714285714286,1
"0",0,0.353846153846154,0,0.521739130434783,0.238569054300738,0,0,0,1,0.5,0.714285714285714,0.153284671532847,0,0.128370457209848,0.375,0.4,0,0,0,0,0.5,1
"0",0,0.523076923076923,0,0.434782608695652,0.0663651472631665,0,0.144823909217628,1,1,0,0,0.0437956204379562,1,0.238716295427902,0.0833333333333333,1,0,0,1,0,0.25,1
"0",0,0.0461538461538462,0.4,0,0,0,0.119782171104801,1,0,0,1,0.145985401459854,1,0.11137162954279,0.166666666666667,0.8,0.0927292809930396,0.4,0,0.0769230769230769,0.0357142857142857,0
"0",0,0.261538461538462,0.6,0.521739130434783,0.0391493883333787,0,0.160745389604668,1,0,0,0.142857142857143,0.233576642335766,1,0.0694607268464244,0.125,0.8,0,0,0,0,0.214285714285714,0
"0",0,0.538461538461538,0,0,0,0,0,1,0,0,1,0.0364963503649635,1,0.215123094958968,0.25,0.8,0,0,0,0,0.214285714285714,1
"0",0,0.538461538461538,0,0.521739130434783,0.0761245674740484,0,0,0,1,0,0,0.109489051094891,1,0.285902696365768,0.375,1,0.081561091922787,0.6,1,0.153846153846154,0.214285714285714,1
"0",0,0.276923076923077,0.6,0.478260869565217,0.241833092662725,1,0,0,0,0.5,0.857142857142857,0.372262773722628,1,0.277842907385698,0,0.8,0,0,0,0,0.285714285714286,0
"0",0,0.353846153846154,0.6,0.695652173913043,0.115889709288069,0,0.213648306415357,1,1,0.25,0.142857142857143,0.124087591240876,0,0.261283704572098,0.125,1,0,0,0,0.0769230769230769,0.285714285714286,0
"0",0.75,0.323076923076923,0.6,0.391304347826087,0.0186823965343432,1,0.0972289055916646,0,0,0.25,0.428571428571429,0.218978102189781,1,0.161781946072685,0,0.8,0.060522117222154,0.2,0,0.0769230769230769,0.25,0
"0",0.25,0.415384615384615,0.4,0.608695652173913,0.22252676892897,0,0.264033381453593,1,1,0.5,0.714285714285714,0.248175182481752,0,0.486225087924971,0,0.2,0,0,0,0.0769230769230769,0.357142857142857,1
"0",0,0.323076923076923,0,0.260869565217391,0.192068768220581,0,0,0,1,0.25,0,0.0875912408759124,1,0.311987104337632,0,0,0.694531619825727,0.2,0,0.307692307692308,0.285714285714286,1
"0",0,0.815384615384615,0,0.608695652173913,0.188262539846879,0,0.28129567753552,1,1,0.5,0.714285714285714,0.37956204379562,1,0.202373974208675,0.125,0.8,0,0,0,0.230769230769231,0.392857142857143,1
"0",0.5,0.430769230769231,0.4,0.391304347826087,0.177462332779337,0,0.272730045341484,1,1,0.5,0,0.072992700729927,0,0.159876905041032,0.208333333333333,0,0,0,0,0,0.285714285714286,0
"0",0,0.353846153846154,0.2,0.391304347826087,0.189401411328774,0,0.235444750938119,1,0,0.5,0.142857142857143,0.233576642335766,1,0.146101992966002,0,0.8,0.0244052106527342,0.4,0,0.307692307692308,0.464285714285714,0
"0",0,0.615384615384615,0,0.652173913043478,0.345203389368716,0,0.358009086370219,1,0,0.75,0.571428571428571,0.226277372262774,1,0.329425556858148,0.625,0.4,0,0,1,0.307692307692308,0.392857142857143,1
"0",0.25,0.384615384615385,0.6,0.217391304347826,0.081854344331526,1,0.181480025573772,0,1,0.25,0.142857142857143,0.124087591240876,1,0.225087924970692,0.125,1,0,0,0,0,0.0357142857142857,1
